residual_scale,episodes,robust_mean_hits,robust_std_hits,robust_mean_reward,robust_std_reward,robust_mean_sim_time,robust_survival_rate,nominal_mean_hits,nominal_std_hits,nominal_mean_reward,nominal_std_reward,nominal_mean_sim_time,nominal_survival_rate,fsm_mean_hits,fsm_std_hits,fsm_mean_reward,fsm_std_reward,fsm_mean_sim_time,fsm_survival_rate,margin_vs_fsm,margin_vs_nominal,margin_vs_best_baseline
0.008,5,23.0,11.189280584559492,126.18067120422702,64.65246860267413,11.461199999999582,0.2,14.6,8.957678270623477,79.48294693458585,51.06732276582414,6.277600000000103,0.0,24.0,13.490737563232042,133.05284366887992,74.81917752123444,12.095399999999817,0.2,-1.0,8.4,-1.0
0.01,5,31.4,8.957678270623479,172.10961320983802,52.46376742927231,15.65379999999968,0.4,24.8,20.75957610357206,139.34333327103712,119.32520653736503,10.266800000000323,0.2,24.0,13.490737563232042,133.05284366887992,74.81917752123444,12.095399999999817,0.2,7.399999999999999,6.599999999999998,6.599999999999998
0.012,5,20.6,12.48358922746179,111.40798845624519,68.95484536669345,10.193999999999871,0.2,25.2,17.359723500102184,144.83874498602063,103.08553904936619,10.430199999999667,0.2,24.0,13.490737563232042,133.05284366887992,74.81917752123444,12.095399999999817,0.2,-3.3999999999999986,-4.599999999999998,-4.599999999999998
