residual_scale,episodes,robust_mean_hits,robust_std_hits,robust_mean_reward,robust_std_reward,robust_mean_sim_time,robust_survival_rate,nominal_mean_hits,nominal_std_hits,nominal_mean_reward,nominal_std_reward,nominal_mean_sim_time,nominal_survival_rate,fsm_mean_hits,fsm_std_hits,fsm_mean_reward,fsm_std_reward,fsm_mean_sim_time,fsm_survival_rate,margin_vs_fsm,margin_vs_nominal,margin_vs_best_baseline
0.008,120,7.6,2.879236009777594,32.761482304854745,15.789840265960342,3.8719083333331032,0.0,8.675,3.5264772318372715,38.512829925002656,16.8686727161286,4.3327416666665215,0.0,8.683333333333334,4.332019031455067,39.17625097414161,22.699741427230958,4.553841666666472,0.0,-1.083333333333334,-1.075000000000001,-1.083333333333334
0.009,120,6.883333333333334,2.64317780122505,29.1763233867387,14.096592369651997,3.5152916666664398,0.0,8.775,3.86751966166086,40.3601142923296,20.207309544881863,4.518916666666515,0.0,8.683333333333334,4.332019031455067,39.17625097414161,22.699741427230958,4.553841666666472,0.0,-1.7999999999999998,-1.8916666666666666,-1.8916666666666666
0.01,120,7.2,2.11974841274462,30.64695448425949,11.197351928030853,3.6292499999998045,0.0,8.258333333333333,3.3379031175608174,36.735361308793046,15.68446406652316,4.1785916666665,0.0,8.683333333333334,4.332019031455067,39.17625097414161,22.699741427230958,4.553841666666472,0.0,-1.4833333333333334,-1.0583333333333327,-1.4833333333333334
0.011,120,7.316666666666666,2.8430715002538287,30.686104119137962,14.999479012388187,3.7084166666664724,0.0,8.758333333333333,3.8513976539548453,39.80115451912422,19.485479485097326,4.482133333333222,0.0,8.683333333333334,4.332019031455067,39.17625097414161,22.699741427230958,4.553841666666472,0.0,-1.3666666666666671,-1.4416666666666664,-1.4416666666666664
0.012,120,6.783333333333333,1.7756845315414436,28.110362069391336,9.193992266269666,3.42097499999979,0.0,9.175,4.94412530181022,41.223712479412136,23.283097933274192,4.473124999999843,0.0,8.683333333333334,4.332019031455067,39.17625097414161,22.699741427230958,4.553841666666472,0.0,-1.9000000000000004,-2.3916666666666675,-2.3916666666666675
0.015,120,7.116666666666666,2.3776155188666555,30.540015087740624,11.944213391533633,3.516658333333127,0.0,9.375,4.139368913252357,42.614790935900096,20.797125409774452,4.638066666666573,0.0,8.683333333333334,4.332019031455067,39.17625097414161,22.699741427230958,4.553841666666472,0.0,-1.5666666666666673,-2.2583333333333337,-2.2583333333333337
0.02,120,6.383333333333334,1.4616391103445776,26.521457465680427,7.81108780011507,3.091383333333127,0.0,9.4,4.7791212581394085,43.45895413783517,22.851410368279176,4.601249999999882,0.0,8.683333333333334,4.332019031455067,39.17625097414161,22.699741427230958,4.553841666666472,0.0,-2.3,-3.0166666666666666,-3.0166666666666666
